"","y"
"2017-10-28 02:30:00",23140.83151
"2017-10-28 02:40:00",22781.61926
"2017-10-28 02:50:00",22661.88184
"2017-10-28 03:00:00",22649.2779
"2017-10-28 03:10:00",22586.25821
"2017-10-28 03:20:00",22699.69365
"2017-10-28 03:30:00",23046.30197
"2017-10-28 03:40:00",22857.24289
"2017-10-28 03:50:00",22989.58425
"2017-10-28 04:00:00",22958.0744
"2017-10-28 04:10:00",22983.28228
"2017-10-28 04:20:00",22863.54486
"2017-10-28 04:30:00",22863.54486
"2017-10-28 04:40:00",22882.45077
"2017-10-28 04:50:00",22989.58425
"2017-10-28 05:00:00",23405.51422
"2017-10-28 05:10:00",24161.75055
"2017-10-28 05:20:00",24199.56236
"2017-10-28 05:30:00",24098.73085
"2017-10-28 05:40:00",24174.35449
"2017-10-28 05:50:00",24193.26039
"2017-10-28 06:00:00",24149.14661
"2017-10-28 06:10:00",23247.96499
"2017-10-28 06:20:00",22712.29759
"2017-10-28 06:30:00",22220.74398
"2017-10-28 06:40:00",21685.07659
"2017-10-28 06:50:00",21338.46827
"2017-10-28 07:00:00",22126.21444
"2017-10-28 07:10:00",22920.26258
"2017-10-28 07:20:00",23348.7965
"2017-10-28 07:30:00",23745.82057
"2017-10-28 07:40:00",23758.42451
"2017-10-28 07:50:00",23966.3895
"2017-10-28 08:00:00",24905.38293
"2017-10-28 08:10:00",25510.37199
"2017-10-28 08:20:00",26222.49453
"2017-10-28 08:30:00",26487.17724
"2017-10-28 08:40:00",26978.73085
"2017-10-28 08:50:00",27457.68053
"2017-10-28 09:00:00",27741.26915
"2017-10-28 09:10:00",28314.74836
"2017-10-28 09:20:00",29241.13786
"2017-10-28 09:30:00",29430.19694
"2017-10-28 09:40:00",30060.39387
"2017-10-28 09:50:00",30596.06127
"2017-10-28 10:00:00",30904.85777
"2017-10-28 10:10:00",31251.46608
"2017-10-28 10:20:00",31629.58425
"2017-10-28 10:30:00",31478.33698
"2017-10-28 10:40:00",32121.13786
"2017-10-28 10:50:00",32215.6674
"2017-10-28 11:00:00",32240.87527
"2017-10-28 11:10:00",32316.49891
"2017-10-28 11:20:00",32215.6674
"2017-10-28 11:30:00",32121.13786
"2017-10-28 11:40:00",32083.32604
"2017-10-28 11:50:00",32411.02845
"2017-10-28 12:00:00",32335.40481
"2017-10-28 12:10:00",32310.19694
"2017-10-28 12:20:00",32146.34573
"2017-10-28 12:30:00",32077.02407
"2017-10-28 12:40:00",32102.23195
"2017-10-28 12:50:00",32077.02407
"2017-10-28 13:00:00",31932.07877
"2017-10-28 13:10:00",31806.03939
"2017-10-28 13:20:00",31799.73742
"2017-10-28 13:30:00",31635.88621
"2017-10-28 13:40:00",31472.03501
"2017-10-28 13:50:00",31364.90153
"2017-10-28 14:00:00",31522.45077
"2017-10-28 14:10:00",31364.90153
"2017-10-28 14:20:00",31100.21882
"2017-10-28 14:30:00",30722.10066
"2017-10-28 14:40:00",30797.72429
"2017-10-28 14:50:00",30539.34354
"2017-10-28 15:00:00",30457.41794
"2017-10-28 15:10:00",30249.45295
"2017-10-28 15:20:00",30091.90372
"2017-10-28 15:30:00",30016.28009
"2017-10-28 15:40:00",29921.75055
"2017-10-28 15:50:00",29846.12691
"2017-10-28 16:00:00",29581.4442
"2017-10-28 16:10:00",29304.15755
"2017-10-28 16:20:00",29146.60832
"2017-10-28 16:30:00",29297.85558
"2017-10-28 16:40:00",29297.85558
"2017-10-28 16:50:00",29978.46827
"2017-10-28 17:00:00",30362.8884
"2017-10-28 17:10:00",30885.95186
"2017-10-28 17:20:00",31938.38074
"2017-10-28 17:30:00",33866.78337
"2017-10-28 17:40:00",37742.49453
"2017-10-28 17:50:00",39803.23851
"2017-10-28 18:00:00",40527.96499
"2017-10-28 18:10:00",40843.06346
"2017-10-28 18:20:00",40868.27133
"2017-10-28 18:30:00",40742.23195
"2017-10-28 18:40:00",40773.74179
"2017-10-28 18:50:00",40584.68271
"2017-10-28 19:00:00",40527.96499
"2017-10-28 19:10:00",40704.42013
"2017-10-28 19:20:00",40880.87527
"2017-10-28 19:30:00",40679.21225
"2017-10-28 19:40:00",39746.52079
"2017-10-28 19:50:00",39399.91247
"2017-10-28 20:00:00",39362.10066
"2017-10-28 20:10:00",39191.94748
"2017-10-28 20:20:00",39002.8884
"2017-10-28 20:30:00",38429.40919
"2017-10-28 20:40:00",38385.2954
"2017-10-28 20:50:00",38397.89934
"2017-10-28 21:00:00",38108.00875
"2017-10-28 21:10:00",37528.22757
"2017-10-28 21:20:00",37389.58425
"2017-10-28 21:30:00",36961.05033
"2017-10-28 21:40:00",35864.50766
"2017-10-28 21:50:00",35505.2954
"2017-10-28 22:00:00",34894.00438
"2017-10-28 22:10:00",34257.50547
"2017-10-28 22:20:00",33551.6849
"2017-10-28 22:30:00",32871.07221
"2017-10-28 22:40:00",32240.87527
"2017-10-28 22:50:00",31440.52516
"2017-10-28 23:00:00",30054.0919
"2017-10-28 23:10:00",29423.89497
"2017-10-28 23:20:00",28762.18818
"2017-10-28 23:30:00",28169.80306
"2017-10-28 23:40:00",27716.06127
"2017-10-28 23:50:00",27155.186
"2017-10-29 00:00:00",26714.04814
"2017-10-29 00:10:00",26140.56893
"2017-10-29 00:20:00",25907.39606
"2017-10-29 00:30:00",25617.50547
"2017-10-29 00:40:00",25378.03063
"2017-10-29 00:50:00",25088.14004
"2017-10-29 01:00:00",24829.7593
"2017-10-29 01:10:00",24331.90372
"2017-10-29 01:20:00",24035.71116
"2017-10-29 01:30:00",23978.99344
"2017-10-29 01:40:00",23852.95405
"2017-10-29 01:50:00",23600.87527
"2017-10-29 02:00:00",23550.45952
"2017-10-29 02:10:00",23651.29103
"2017-10-29 02:20:00",23525.25164
"2017-10-29 02:30:00",23279.47484
"2017-10-29 02:40:00",23380.30635
"2017-10-29 02:50:00",23405.51422
"2017-10-29 03:00:00",23361.40044
"2017-10-29 03:10:00",23266.8709
"2017-10-29 03:20:00",23273.17287
"2017-10-29 03:30:00",23052.60394
"2017-10-29 03:40:00",23002.18818
"2017-10-29 03:50:00",22750.10941
"2017-10-29 04:00:00",22857.24289
"2017-10-29 04:10:00",23065.20788
"2017-10-29 04:20:00",23014.79212
"2017-10-29 04:30:00",23033.69803
"2017-10-29 04:40:00",22712.29759
"2017-10-29 04:50:00",22661.88184
"2017-10-29 05:00:00",23103.01969
"2017-10-29 05:10:00",23966.3895
"2017-10-29 05:20:00",23783.63239
"2017-10-29 05:30:00",23380.30635
"2017-10-29 05:40:00",23348.7965
"2017-10-29 05:50:00",23121.9256
"2017-10-29 06:00:00",22592.56018
"2017-10-29 06:10:00",21496.01751
"2017-10-29 06:20:00",20279.73742
"2017-10-29 06:30:00",19630.63457
"2017-10-29 06:40:00",19605.4267
"2017-10-29 06:50:00",19737.76805
"2017-10-29 07:00:00",19624.3326
"2017-10-29 07:10:00",19813.39168
"2017-10-29 07:20:00",20046.56455
"2017-10-29 07:30:00",20248.22757
"2017-10-29 07:40:00",20405.77681
"2017-10-29 07:50:00",20985.55799
"2017-10-29 08:00:00",21306.95842
"2017-10-29 08:10:00",21496.01751
"2017-10-29 08:20:00",21968.66521
"2017-10-29 08:30:00",22617.76805
"2017-10-29 08:40:00",23285.77681
"2017-10-29 08:50:00",23764.72648
"2017-10-29 09:00:00",24583.98249
"2017-10-29 09:10:00",25031.42232
"2017-10-29 09:20:00",25806.56455
"2017-10-29 09:30:00",26373.74179
"2017-10-29 09:40:00",26600.61269
"2017-10-29 09:50:00",26827.48359
"2017-10-29 10:00:00",27230.80963
"2017-10-29 10:10:00",27646.73961
"2017-10-29 10:20:00",27816.89278
"2017-10-29 10:30:00",28062.66958
"2017-10-29 10:40:00",28018.5558
"2017-10-29 10:50:00",28119.38731
"2017-10-29 11:00:00",28396.67396
"2017-10-29 11:10:00",29203.32604
"2017-10-29 11:20:00",29549.93435
"2017-10-29 11:30:00",29600.35011
"2017-10-29 11:40:00",30117.1116
"2017-10-29 11:50:00",30192.73523
"2017-10-29 12:00:00",29984.77024
"2017-10-29 12:10:00",30356.58643
"2017-10-29 12:20:00",30425.9081
"2017-10-29 12:30:00",30331.37856
"2017-10-29 12:40:00",30331.37856
"2017-10-29 12:50:00",30230.54705
"2017-10-29 13:00:00",30759.91247
"2017-10-29 13:10:00",30482.62582
"2017-10-29 13:20:00",30545.64551
"2017-10-29 13:30:00",30835.53611
"2017-10-29 13:40:00",30797.72429
"2017-10-29 13:50:00",30394.39825
"2017-10-29 14:00:00",29921.75055
"2017-10-29 14:10:00",30293.56674
"2017-10-29 14:20:00",30035.186
"2017-10-29 14:30:00",29745.2954
"2017-10-29 14:40:00",29474.31072
"2017-10-29 14:50:00",29070.98468
"2017-10-29 15:00:00",29171.81619
"2017-10-29 15:10:00",29367.17724
"2017-10-29 15:20:00",29285.25164
"2017-10-29 15:30:00",28718.0744
"2017-10-29 15:40:00",28573.1291
"2017-10-29 15:50:00",28686.56455
"2017-10-29 16:00:00",28308.44639
"2017-10-29 16:10:00",28018.5558
"2017-10-29 16:20:00",28220.21882
"2017-10-29 16:30:00",28213.91685
"2017-10-29 16:40:00",28056.36761
"2017-10-29 16:50:00",28245.4267
"2017-10-29 17:00:00",28825.20788
"2017-10-29 17:10:00",29461.70678
"2017-10-29 17:20:00",30400.70022
"2017-10-29 17:30:00",32537.06783
"2017-10-29 17:40:00",36097.68053
"2017-10-29 17:50:00",37616.45514
"2017-10-29 18:00:00",38309.67177
"2017-10-29 18:10:00",38700.39387
"2017-10-29 18:20:00",38536.54267
"2017-10-29 18:30:00",38574.35449
"2017-10-29 18:40:00",38870.54705
"2017-10-29 18:50:00",39053.30416
"2017-10-29 19:00:00",39147.8337
"2017-10-29 19:10:00",39236.06127
"2017-10-29 19:20:00",39588.97155
"2017-10-29 19:30:00",39633.08534
"2017-10-29 19:40:00",39626.78337
"2017-10-29 19:50:00",39513.34792
"2017-10-29 20:00:00",39431.42232
"2017-10-29 20:10:00",39425.12035
"2017-10-29 20:20:00",39261.26915
"2017-10-29 20:30:00",39072.21007
"2017-10-29 20:40:00",38902.05689
"2017-10-29 20:50:00",37780.30635
"2017-10-29 21:00:00",37572.34136
"2017-10-29 21:10:00",37849.62801
"2017-10-29 21:20:00",37112.29759
"2017-10-29 21:30:00",36614.44201
"2017-10-29 21:40:00",36009.45295
"2017-10-29 21:50:00",35265.82057
"2017-10-29 22:00:00",35007.43982
"2017-10-29 22:10:00",34522.18818
"2017-10-29 22:20:00",33917.19912
"2017-10-29 22:30:00",33003.41357
"2017-10-29 22:40:00",32480.35011
"2017-10-29 22:50:00",31478.33698
"2017-10-29 23:00:00",30564.55142
"2017-10-29 23:10:00",30060.39387
"2017-10-29 23:20:00",29228.53392
"2017-10-29 23:30:00",28396.67396
"2017-10-29 23:40:00",27955.53611
"2017-10-29 23:50:00",27476.58643
"2017-10-30 00:00:00",26865.2954
"2017-10-30 00:10:00",26335.92998
"2017-10-30 00:20:00",26178.38074
"2017-10-30 00:30:00",25730.94092
"2017-10-30 00:40:00",25340.21882
"2017-10-30 00:50:00",25006.21444
"2017-10-30 01:00:00",24722.62582
"2017-10-30 01:10:00",24287.78993
"2017-10-30 01:20:00",24042.01313
"2017-10-30 01:30:00",23909.67177
"2017-10-30 01:40:00",23777.33042
"2017-10-30 01:50:00",23701.70678
"2017-10-30 02:00:00",23657.593
"2017-10-30 02:10:00",23462.23195
"2017-10-30 02:20:00",23418.11816
"2017-10-30 02:30:00",23342.49453
"2017-10-30 02:40:00",23266.8709
"2017-10-30 02:50:00",23260.56893
"2017-10-30 03:00:00",23203.8512
"2017-10-30 03:10:00",23008.49015
"2017-10-30 03:20:00",22857.24289
"2017-10-30 03:30:00",22825.73304
"2017-10-30 03:40:00",22787.92123
"2017-10-30 03:50:00",22724.90153
"2017-10-30 04:00:00",22485.4267
"2017-10-30 04:10:00",22542.14442
"2017-10-30 04:20:00",22920.26258
"2017-10-30 04:30:00",23184.9453
"2017-10-30 04:40:00",23279.47484
"2017-10-30 04:50:00",23392.91028
"2017-10-30 05:00:00",23575.6674
"2017-10-30 05:10:00",24420.13129
"2017-10-30 05:20:00",24212.1663
"2017-10-30 05:30:00",23852.95405
"2017-10-30 05:40:00",23745.82057
"2017-10-30 05:50:00",23361.40044
"2017-10-30 06:00:00",22989.58425
"2017-10-30 06:10:00",22252.25383
"2017-10-30 06:20:00",21451.90372
"2017-10-30 06:30:00",21042.27571
"2017-10-30 06:40:00",21546.43326
"2017-10-30 06:50:00",22000.17505
"2017-10-30 07:00:00",22428.70897
"2017-10-30 07:10:00",23184.9453
"2017-10-30 07:20:00",23525.25164
"2017-10-30 07:30:00",23405.51422
"2017-10-30 07:40:00",23273.17287
"2017-10-30 07:50:00",24117.63676
"2017-10-30 08:00:00",24672.21007
"2017-10-30 08:10:00",25012.51641
"2017-10-30 08:20:00",25485.16411
"2017-10-30 08:30:00",26146.8709
"2017-10-30 08:40:00",26821.18162
"2017-10-30 08:50:00",27092.1663
"2017-10-30 09:00:00",27514.39825
"2017-10-30 09:10:00",28119.38731
"2017-10-30 09:20:00",28522.71335
"2017-10-30 09:30:00",28844.11379
"2017-10-30 09:40:00",29310.45952
"2017-10-30 09:50:00",30262.05689
"2017-10-30 10:00:00",29902.84464
"2017-10-30 10:10:00",30192.73523
"2017-10-30 10:20:00",30942.66958
"2017-10-30 10:30:00",31194.74836
"2017-10-30 10:40:00",31522.45077
"2017-10-30 10:50:00",32045.51422
"2017-10-30 11:00:00",32108.53392
"2017-10-30 11:10:00",32492.95405
"2017-10-30 11:20:00",32663.10722
"2017-10-30 11:30:00",32959.29978
"2017-10-30 11:40:00",32694.61707
"2017-10-30 11:50:00",32518.16193
"2017-10-30 12:00:00",32480.35011
"2017-10-30 12:10:00",32738.73085
"2017-10-30 12:20:00",32713.52298
"2017-10-30 12:30:00",32984.50766
"2017-10-30 12:40:00",33646.21444
"2017-10-30 12:50:00",33778.5558
"2017-10-30 13:00:00",33671.42232
"2017-10-30 13:10:00",33570.59081
"2017-10-30 13:20:00",33621.00656
"2017-10-30 13:30:00",33381.53173
"2017-10-30 13:40:00",32915.186
"2017-10-30 13:50:00",32688.3151
"2017-10-30 14:00:00",32694.61707
"2017-10-30 14:10:00",32864.77024
"2017-10-30 14:20:00",32524.46389
"2017-10-30 14:30:00",32411.02845
"2017-10-30 14:40:00",32171.55361
"2017-10-30 14:50:00",32020.30635
"2017-10-30 15:00:00",31995.09847
"2017-10-30 15:10:00",31837.54923
"2017-10-30 15:20:00",31402.71335
"2017-10-30 15:30:00",31327.08972
"2017-10-30 15:40:00",31282.97593
"2017-10-30 15:50:00",31345.99562
"2017-10-30 16:00:00",30986.78337
"2017-10-30 16:10:00",31056.10503
"2017-10-30 16:20:00",31112.82276
"2017-10-30 16:30:00",31049.80306
"2017-10-30 16:40:00",31289.2779
"2017-10-30 16:50:00",31516.1488
"2017-10-30 17:00:00",32114.83589
"2017-10-30 17:10:00",32656.80525
"2017-10-30 17:20:00",33816.36761
"2017-10-30 17:30:00",35940.13129
"2017-10-30 17:40:00",39532.25383
"2017-10-30 17:50:00",40836.76149
"2017-10-30 18:00:00",41088.84026
"2017-10-30 18:10:00",41271.59737
"2017-10-30 18:20:00",40969.10284
"2017-10-30 18:30:00",41240.08753
"2017-10-30 18:40:00",41296.80525
"2017-10-30 18:50:00",41391.33479
"2017-10-30 19:00:00",41069.93435
"2017-10-30 19:10:00",40849.36543
"2017-10-30 19:20:00",40761.13786
"2017-10-30 19:30:00",40553.17287
"2017-10-30 19:40:00",40307.39606
"2017-10-30 19:50:00",40193.96061
"2017-10-30 20:00:00",40250.67834
"2017-10-30 20:10:00",40515.36105
"2017-10-30 20:20:00",40452.34136
"2017-10-30 20:30:00",39815.84245
"2017-10-30 20:40:00",39273.87309
"2017-10-30 20:50:00",38990.28446
"2017-10-30 21:00:00",38801.22538
"2017-10-30 21:10:00",38372.69147
"2017-10-30 21:20:00",37723.58862
"2017-10-30 21:30:00",36992.56018
"2017-10-30 21:40:00",36727.87746
"2017-10-30 21:50:00",36015.75492
"2017-10-30 22:00:00",35429.67177
"2017-10-30 22:10:00",34881.40044
"2017-10-30 22:20:00",34043.23851
"2017-10-30 22:30:00",33223.98249
"2017-10-30 22:40:00",32549.67177
"2017-10-30 22:50:00",31749.32166
"2017-10-30 23:00:00",30986.78337
"2017-10-30 23:10:00",30306.17068
"2017-10-30 23:20:00",29499.5186
"2017-10-30 23:30:00",29039.47484
"2017-10-30 23:40:00",28629.84683
"2017-10-30 23:50:00",28024.85777
"2017-10-31 00:00:00",27445.07659
"2017-10-31 00:10:00",27054.35449
"2017-10-31 00:20:00",26411.55361
"2017-10-31 00:30:00",26058.64333
"2017-10-31 00:40:00",25781.35667
"2017-10-31 00:50:00",25434.74836
"2017-10-31 01:00:00",25226.78337
"2017-10-31 01:10:00",25044.02626
"2017-10-31 01:20:00",24558.77462
"2017-10-31 01:30:00",24312.99781
"2017-10-31 01:40:00",24130.2407
"2017-10-31 01:50:00",24060.91904
"2017-10-31 02:00:00",23739.5186
"2017-10-31 02:10:00",23619.78118
"2017-10-31 02:20:00",23581.96937
"2017-10-31 02:30:00",23329.89059
"2017-10-31 02:40:00",23304.68271
"2017-10-31 02:50:00",23374.00438
"2017-10-31 03:00:00",23178.64333
"2017-10-31 03:10:00",22913.96061
"2017-10-31 03:20:00",22995.88621
"2017-10-31 03:30:00",22989.58425
"2017-10-31 03:40:00",23008.49015
"2017-10-31 03:50:00",23071.50985
"2017-10-31 04:00:00",23260.56893
"2017-10-31 04:10:00",23285.77681
"2017-10-31 04:20:00",23411.81619
"2017-10-31 04:30:00",23550.45952
"2017-10-31 04:40:00",23392.91028
"2017-10-31 04:50:00",23594.5733
"2017-10-31 05:00:00",23670.19694
"2017-10-31 05:10:00",24546.17068
"2017-10-31 05:20:00",24319.29978
"2017-10-31 05:30:00",23953.78556
"2017-10-31 05:40:00",23626.08315
"2017-10-31 05:50:00",23474.83589
"2017-10-31 06:00:00",23040
"2017-10-31 06:10:00",22220.74398
"2017-10-31 06:20:00",21401.48796
"2017-10-31 06:30:00",21168.3151
"2017-10-31 06:40:00",21565.33917
"2017-10-31 06:50:00",22094.7046
"2017-10-31 07:00:00",22737.50547
"2017-10-31 07:10:00",23292.07877
"2017-10-31 07:20:00",23229.05908
"2017-10-31 07:30:00",23134.52954
"2017-10-31 07:40:00",23077.81182
"2017-10-31 07:50:00",23531.55361
"2017-10-31 08:00:00",24338.20569
"2017-10-31 08:10:00",25333.91685
"2017-10-31 08:20:00",25838.0744
"2017-10-31 08:30:00",26651.02845
"2017-10-31 08:40:00",26871.59737
"2017-10-31 08:50:00",27400.9628
"2017-10-31 09:00:00",27608.92779
"2017-10-31 09:10:00",28195.01094
"2017-10-31 09:20:00",28453.39168
"2017-10-31 09:30:00",29001.66302
"2017-10-31 09:40:00",29228.53392
"2017-10-31 09:50:00",30028.88403
"2017-10-31 10:00:00",30318.77462
"2017-10-31 10:10:00",30892.25383
"2017-10-31 10:20:00",31087.61488
"2017-10-31 10:30:00",31522.45077
"2017-10-31 10:40:00",31465.73304
"2017-10-31 10:50:00",31887.96499
"2017-10-31 11:00:00",32039.21225
"2017-10-31 11:10:00",31862.75711
"2017-10-31 11:20:00",31988.7965
"2017-10-31 11:30:00",32102.23195
"2017-10-31 11:40:00",32316.49891
"2017-10-31 11:50:00",32102.23195
"2017-10-31 12:00:00",32026.60832
"2017-10-31 12:10:00",32411.02845
"2017-10-31 12:20:00",32474.04814
"2017-10-31 12:30:00",32738.73085
"2017-10-31 12:40:00",32814.35449
"2017-10-31 12:50:00",33394.13567
"2017-10-31 13:00:00",33602.10066
"2017-10-31 13:10:00",33293.30416
"2017-10-31 13:20:00",33091.64114
"2017-10-31 13:30:00",32952.99781
"2017-10-31 13:40:00",33154.66083
"2017-10-31 13:50:00",32833.26039
"2017-10-31 14:00:00",33160.9628
"2017-10-31 14:10:00",33034.92341
"2017-10-31 14:20:00",32745.03282
"2017-10-31 14:30:00",32631.59737
"2017-10-31 14:40:00",32511.85996
"2017-10-31 14:50:00",32203.06346
"2017-10-31 15:00:00",31875.36105
"2017-10-31 15:10:00",31950.98468
"2017-10-31 15:20:00",31736.71772
"2017-10-31 15:30:00",31572.86652
"2017-10-31 15:40:00",31402.71335
"2017-10-31 15:50:00",31409.01532
"2017-10-31 16:00:00",31497.24289
"2017-10-31 16:10:00",31484.63895
"2017-10-31 16:20:00",31925.77681
"2017-10-31 16:30:00",31774.52954
"2017-10-31 16:40:00",32051.81619
"2017-10-31 16:50:00",32102.23195
"2017-10-31 17:00:00",32587.48359
"2017-10-31 17:10:00",33413.04158
"2017-10-31 17:20:00",34471.77243
"2017-10-31 17:30:00",36942.14442
"2017-10-31 17:40:00",40647.70241
"2017-10-31 17:50:00",41271.59737
"2017-10-31 18:00:00",41624.50766
"2017-10-31 18:10:00",41700.13129
"2017-10-31 18:20:00",41769.45295
"2017-10-31 18:30:00",41769.45295
"2017-10-31 18:40:00",41782.05689
"2017-10-31 18:50:00",41763.15098
"2017-10-31 19:00:00",41485.86433
"2017-10-31 19:10:00",41309.40919
"2017-10-31 19:20:00",41460.65646
"2017-10-31 19:30:00",41227.48359
"2017-10-31 19:40:00",41013.21663
"2017-10-31 19:50:00",40735.92998
"2017-10-31 20:00:00",40502.75711
"2017-10-31 20:10:00",40748.53392
"2017-10-31 20:20:00",40534.26696
"2017-10-31 20:30:00",40338.90591
"2017-10-31 20:40:00",40225.47046
"2017-10-31 20:50:00",39551.15974
"2017-10-31 21:00:00",39015.49234
"2017-10-31 21:10:00",38744.50766
"2017-10-31 21:20:00",38309.67177
"2017-10-31 21:30:00",37755.09847
"2017-10-31 21:40:00",37269.84683
"2017-10-31 21:50:00",36469.49672
"2017-10-31 22:00:00",35662.84464
"2017-10-31 22:10:00",35246.91466
"2017-10-31 22:20:00",34736.45514
"2017-10-31 22:30:00",34131.46608
"2017-10-31 22:40:00",33305.9081
"2017-10-31 22:50:00",32839.56236
"2017-10-31 23:00:00",32051.81619
"2017-10-31 23:10:00",31024.59519
"2017-10-31 23:20:00",30362.8884
"2017-10-31 23:30:00",29625.55799
"2017-10-31 23:40:00",29033.17287
"2017-10-31 23:50:00",28510.10941
"2017-11-01 00:00:00",27089.23077
"2017-11-01 00:10:00",26701.53846
"2017-11-01 00:20:00",26375.38462
"2017-11-01 00:30:00",25963.07692
"2017-11-01 00:40:00",25593.84615
"2017-11-01 00:50:00",25113.84615
"2017-11-01 01:00:00",24849.23077
"2017-11-01 01:10:00",24572.30769
"2017-11-01 01:20:00",24338.46154
"2017-11-01 01:30:00",23920
"2017-11-01 01:40:00",23753.84615
"2017-11-01 01:50:00",23556.92308
"2017-11-01 02:00:00",23624.61538
"2017-11-01 02:10:00",23286.15385
"2017-11-01 02:20:00",23236.92308
"2017-11-01 02:30:00",23224.61538
"2017-11-01 02:40:00",23144.61538
"2017-11-01 02:50:00",23126.15385
"2017-11-01 03:00:00",22978.46154
"2017-11-01 03:10:00",22984.61538
"2017-11-01 03:20:00",22824.61538
"2017-11-01 03:30:00",22732.30769
"2017-11-01 03:40:00",22713.84615
"2017-11-01 03:50:00",22756.92308
"2017-11-01 04:00:00",22652.30769
"2017-11-01 04:10:00",22763.07692
"2017-11-01 04:20:00",22886.15385
"2017-11-01 04:30:00",23052.30769
"2017-11-01 04:40:00",23236.92308
"2017-11-01 04:50:00",23175.38462
"2017-11-01 05:00:00",23384.61538
"2017-11-01 05:10:00",24172.30769
"2017-11-01 05:20:00",24000
"2017-11-01 05:30:00",23747.69231
"2017-11-01 05:40:00",23600
"2017-11-01 05:50:00",23507.69231
"2017-11-01 06:00:00",23021.53846
"2017-11-01 06:10:00",22221.53846
"2017-11-01 06:20:00",21335.38462
"2017-11-01 06:30:00",21144.61538
"2017-11-01 06:40:00",21440
"2017-11-01 06:50:00",21790.76923
"2017-11-01 07:00:00",22523.07692
"2017-11-01 07:10:00",22572.30769
"2017-11-01 07:20:00",22732.30769
"2017-11-01 07:30:00",22923.07692
"2017-11-01 07:40:00",23070.76923
"2017-11-01 07:50:00",23169.23077
"2017-11-01 08:00:00",23883.07692
"2017-11-01 08:10:00",24516.92308
"2017-11-01 08:20:00",25304.61538
"2017-11-01 08:30:00",25907.69231
"2017-11-01 08:40:00",26215.38462
"2017-11-01 08:50:00",26326.15385
"2017-11-01 09:00:00",26560
"2017-11-01 09:10:00",26966.15385
"2017-11-01 09:20:00",27489.23077
"2017-11-01 09:30:00",27766.15385
"2017-11-01 09:40:00",29827.69231
"2017-11-01 09:50:00",29833.84615
"2017-11-01 10:00:00",30307.69231
"2017-11-01 10:10:00",30621.53846
"2017-11-01 10:20:00",30923.07692
"2017-11-01 10:30:00",31249.23077
"2017-11-01 10:40:00",31846.15385
"2017-11-01 10:50:00",32332.30769
"2017-11-01 11:00:00",32430.76923
"2017-11-01 11:10:00",32990.76923
"2017-11-01 11:20:00",33193.84615
"2017-11-01 11:30:00",33360
"2017-11-01 11:40:00",33329.23077
"2017-11-01 11:50:00",33267.69231
"2017-11-01 12:00:00",33335.38462
"2017-11-01 12:10:00",33526.15385
"2017-11-01 12:20:00",33550.76923
"2017-11-01 12:30:00",33655.38462
"2017-11-01 12:40:00",33193.84615
"2017-11-01 12:50:00",32547.69231
"2017-11-01 13:00:00",33747.69231
"2017-11-01 13:10:00",33304.61538
"2017-11-01 13:20:00",33335.38462
"2017-11-01 13:30:00",33236.92308
"2017-11-01 13:40:00",32461.53846
"2017-11-01 13:50:00",32381.53846
"2017-11-01 14:00:00",32560
"2017-11-01 14:10:00",32510.76923
"2017-11-01 14:20:00",32024.61538
"2017-11-01 14:30:00",32116.92308
"2017-11-01 14:40:00",32375.38462
"2017-11-01 14:50:00",32123.07692
"2017-11-01 15:00:00",32049.23077
"2017-11-01 15:10:00",31600
"2017-11-01 15:20:00",31606.15385
"2017-11-01 15:30:00",31323.07692
"2017-11-01 15:40:00",31323.07692
"2017-11-01 15:50:00",30904.61538
"2017-11-01 16:00:00",31132.30769
"2017-11-01 16:10:00",31027.69231
"2017-11-01 16:20:00",31120
"2017-11-01 16:30:00",31070.76923
"2017-11-01 16:40:00",31150.76923
"2017-11-01 16:50:00",31212.30769
"2017-11-01 17:00:00",31698.46154
"2017-11-01 17:10:00",32701.53846
"2017-11-01 17:20:00",33729.23077
"2017-11-01 17:30:00",36116.92308
"2017-11-01 17:40:00",39335.38462
"2017-11-01 17:50:00",40449.23077
"2017-11-01 18:00:00",40670.76923
"2017-11-01 18:10:00",40553.84615
"2017-11-01 18:20:00",40461.53846
"2017-11-01 18:30:00",40307.69231
"2017-11-01 18:40:00",40227.69231
"2017-11-01 18:50:00",40375.38462
"2017-11-01 19:00:00",40129.23077
"2017-11-01 19:10:00",40270.76923
"2017-11-01 19:20:00",40110.76923
"2017-11-01 19:30:00",39766.15385
"2017-11-01 19:40:00",39680
"2017-11-01 19:50:00",39569.23077
"2017-11-01 20:00:00",39815.38462
"2017-11-01 20:10:00",39575.38462
"2017-11-01 20:20:00",39187.69231
"2017-11-01 20:30:00",38775.38462
"2017-11-01 20:40:00",38301.53846
"2017-11-01 20:50:00",38166.15385
"2017-11-01 21:00:00",37716.92308
"2017-11-01 21:10:00",37464.61538
"2017-11-01 21:20:00",37126.15385
"2017-11-01 21:30:00",36726.15385
"2017-11-01 21:40:00",35956.92308
"2017-11-01 21:50:00",35427.69231
"2017-11-01 22:00:00",35076.92308
"2017-11-01 22:10:00",34726.15385
"2017-11-01 22:20:00",33760
"2017-11-01 22:30:00",32984.61538
"2017-11-01 22:40:00",32215.38462
"2017-11-01 22:50:00",31267.69231
"2017-11-01 23:00:00",30535.38462
"2017-11-01 23:10:00",30184.61538
